id,i,j,mode,distance,time_a,time_b,time_c,time_d,alpha,C_consequence,e_window,l_window,capacity,unit_cost,deploy_cost,min_units,population_density,e_window_fmt,l_window_fmt
1028,27,17,2,542.04,6.1,6.78,6.78,8.81,0.00182,97.15,0.0,145.5,600.0,111.85,700.0,1,1.42,Day 1 00:00,Day 7 01:30
1029,17,28,2,1267.41,14.26,15.84,15.84,20.6,0.00118,98.09,0.0,145.5,600.0,228.82,700.0,1,1.46,Day 1 00:00,Day 7 01:30
1030,28,17,2,1267.41,14.26,15.84,15.84,20.6,0.00118,98.09,0.0,145.5,600.0,228.82,700.0,1,1.46,Day 1 00:00,Day 7 01:30
1031,17,29,2,614.64,6.91,7.68,7.68,9.99,0.00098,38.0,0.0,145.5,600.0,123.56,700.0,1,0.7,Day 1 00:00,Day 7 01:30
1032,29,17,2,614.64,6.91,7.68,7.68,9.99,0.00098,38.0,0.0,145.5,600.0,123.56,700.0,1,0.7,Day 1 00:00,Day 7 01:30
1033,17,30,2,1419.3,15.97,17.74,17.74,23.06,0.00231,40.19,0.0,145.5,600.0,253.31,700.0,1,2.01,Day 1 00:00,Day 7 01:30
1034,30,17,2,1419.3,15.97,17.74,17.74,23.06,0.00231,40.19,0.0,145.5,600.0,253.31,700.0,1,2.01,Day 1 00:00,Day 7 01:30
1035,17,31,2,910.38,10.24,11.38,11.38,14.79,0.00068,99.14,0.0,145.5,600.0,171.25,700.0,1,1.09,Day 1 00:00,Day 7 01:30
1036,31,17,2,910.38,10.24,11.38,11.38,14.79,0.00068,99.14,0.0,145.5,600.0,171.25,700.0,1,1.09,Day 1 00:00,Day 7 01:30
1037,17,32,2,1030.65,11.59,12.88,12.88,16.75,0.0014,64.13,0.0,145.5,600.0,190.64,700.0,1,2.98,Day 1 00:00,Day 7 01:30
1038,32,17,2,1030.65,11.59,12.88,12.88,16.75,0.0014,64.13,0.0,145.5,600.0,190.64,700.0,1,2.98,Day 1 00:00,Day 7 01:30
1039,17,33,2,1241.85,13.97,15.52,15.52,20.18,0.0011,79.27,0.0,145.5,600.0,224.7,700.0,1,1.66,Day 1 00:00,Day 7 01:30
1040,33,17,2,1241.85,13.97,15.52,15.52,20.18,0.0011,79.27,0.0,145.5,600.0,224.7,700.0,1,1.66,Day 1 00:00,Day 7 01:30
1041,17,34,2,662.16,7.45,8.28,8.28,10.76,0.0019,46.36,0.0,145.5,600.0,131.22,700.0,1,2.53,Day 1 00:00,Day 7 01:30
1042,34,17,2,662.16,7.45,8.28,8.28,10.76,0.0019,46.36,0.0,145.5,600.0,131.22,700.0,1,2.53,Day 1 00:00,Day 7 01:30
1043,17,35,2,723.86,8.14,9.05,9.05,11.76,0.00075,90.4,0.0,145.5,600.0,141.17,700.0,1,0.92,Day 1 00:00,Day 7 01:30
1044,35,17,2,723.86,8.14,9.05,9.05,11.76,0.00075,90.4,0.0,145.5,600.0,141.17,700.0,1,0.92,Day 1 00:00,Day 7 01:30
1045,17,36,2,1179.15,13.27,14.74,14.74,19.16,0.00267,80.89,0.0,145.5,600.0,214.59,700.0,1,2.87,Day 1 00:00,Day 7 01:30
1046,36,17,2,1179.15,13.27,14.74,14.74,19.16,0.00267,80.89,0.0,145.5,600.0,214.59,700.0,1,2.87,Day 1 00:00,Day 7 01:30
1047,17,37,2,697.63,7.85,8.72,8.72,11.34,0.00143,74.48,0.0,145.5,600.0,136.94,700.0,1,0.79,Day 1 00:00,Day 7 01:30
1048,37,17,2,697.63,7.85,8.72,8.72,11.34,0.00143,74.48,0.0,145.5,600.0,136.94,700.0,1,0.79,Day 1 00:00,Day 7 01:30
1049,17,38,2,1487.08,16.73,18.59,18.59,24.17,0.00215,77.58,0.0,145.5,600.0,264.24,700.0,1,1.96,Day 1 00:00,Day 7 01:30
1050,38,17,2,1487.08,16.73,18.59,18.59,24.17,0.00215,77.58,0.0,145.5,600.0,264.24,700.0,1,1.96,Day 1 00:00,Day 7 01:30
1051,17,39,2,955.38,10.75,11.94,11.94,15.52,0.00099,37.39,0.0,145.5,600.0,178.5,700.0,1,1.14,Day 1 00:00,Day 7 01:30
1052,39,17,2,955.38,10.75,11.94,11.94,15.52,0.00099,37.39,0.0,145.5,600.0,178.5,700.0,1,1.14,Day 1 00:00,Day 7 01:30
1053,17,40,2,431.09,4.85,5.39,5.39,7.01,0.00206,42.65,0.0,145.5,600.0,93.96,700.0,1,2.8,Day 1 00:00,Day 7 01:30
1054,40,17,2,431.09,4.85,5.39,5.39,7.01,0.00206,42.65,0.0,145.5,600.0,93.96,700.0,1,2.8,Day 1 00:00,Day 7 01:30
1055,18,19,2,520.38,5.85,6.5,6.5,8.46,0.0013,90.14,0.0,145.5,600.0,108.36,700.0,1,2.05,Day 1 00:00,Day 7 01:30
1056,19,18,2,520.38,5.85,6.5,6.5,8.46,0.0013,90.14,0.0,145.5,600.0,108.36,700.0,1,2.05,Day 1 00:00,Day 7 01:30
1057,18,20,2,855.43,9.62,10.69,10.69,13.9,0.00233,58.06,0.0,145.5,600.0,162.39,700.0,1,0.89,Day 1 00:00,Day 7 01:30
1058,20,18,2,855.43,9.62,10.69,10.69,13.9,0.00233,58.06,0.0,145.5,600.0,162.39,700.0,1,0.89,Day 1 00:00,Day 7 01:30
1059,18,21,2,1477.66,16.62,18.47,18.47,24.01,0.00268,81.65,0.0,145.5,600.0,262.72,700.0,1,1.2,Day 1 00:00,Day 7 01:30
1060,21,18,2,1477.66,16.62,18.47,18.47,24.01,0.00268,81.65,0.0,145.5,600.0,262.72,700.0,1,1.2,Day 1 00:00,Day 7 01:30
1061,18,22,2,957.76,10.77,11.97,11.97,15.56,0.00072,32.67,0.0,145.5,600.0,178.89,700.0,1,2.87,Day 1 00:00,Day 7 01:30
1062,22,18,2,957.76,10.77,11.97,11.97,15.56,0.00072,32.67,0.0,145.5,600.0,178.89,700.0,1,2.87,Day 1 00:00,Day 7 01:30
1063,18,23,2,859.75,9.67,10.75,10.75,13.97,0.00105,85.22,0.0,145.5,600.0,163.09,700.0,1,1.81,Day 1 00:00,Day 7 01:30
1064,23,18,2,859.75,9.67,10.75,10.75,13.97,0.00105,85.22,0.0,145.5,600.0,163.09,700.0,1,1.81,Day 1 00:00,Day 7 01:30
1065,18,24,2,1127.7,12.69,14.1,14.1,18.33,0.00077,61.19,0.0,145.5,600.0,206.29,700.0,1,1.52,Day 1 00:00,Day 7 01:30
1066,24,18,2,1127.7,12.69,14.1,14.1,18.33,0.00077,61.19,0.0,145.5,600.0,206.29,700.0,1,1.52,Day 1 00:00,Day 7 01:30
1067,18,25,2,723.72,8.14,9.05,9.05,11.76,0.00095,91.15,0.0,145.5,600.0,141.15,700.0,1,2.36,Day 1 00:00,Day 7 01:30
1068,25,18,2,723.72,8.14,9.05,9.05,11.76,0.00095,91.15,0.0,145.5,600.0,141.15,700.0,1,2.36,Day 1 00:00,Day 7 01:30
1069,18,26,2,1019.98,11.47,12.75,12.75,16.57,0.00118,74.4,0.0,145.5,600.0,188.92,700.0,1,1.53,Day 1 00:00,Day 7 01:30
1070,26,18,2,1019.98,11.47,12.75,12.75,16.57,0.00118,74.4,0.0,145.5,600.0,188.92,700.0,1,1.53,Day 1 00:00,Day 7 01:30
1071,18,27,2,402.27,4.53,5.03,5.03,6.54,0.00206,76.61,0.0,145.5,600.0,89.32,700.0,1,2.91,Day 1 00:00,Day 7 01:30
1072,27,18,2,402.27,4.53,5.03,5.03,6.54,0.00206,76.61,0.0,145.5,600.0,89.32,700.0,1,2.91,Day 1 00:00,Day 7 01:30
1073,18,28,2,1308.67,14.72,16.36,16.36,21.27,0.0007,52.16,0.0,145.5,600.0,235.47,700.0,1,0.61,Day 1 00:00,Day 7 01:30
1074,28,18,2,1308.67,14.72,16.36,16.36,21.27,0.0007,52.16,0.0,145.5,600.0,235.47,700.0,1,0.61,Day 1 00:00,Day 7 01:30
1075,18,29,2,474.95,5.34,5.94,5.94,7.72,0.00166,44.62,0.0,145.5,600.0,101.04,700.0,1,0.65,Day 1 00:00,Day 7 01:30
1076,29,18,2,474.95,5.34,5.94,5.94,7.72,0.00166,44.62,0.0,145.5,600.0,101.04,700.0,1,0.65,Day 1 00:00,Day 7 01:30
1077,18,30,2,1089.95,12.26,13.62,13.62,17.71,0.0028,87.77,0.0,145.5,600.0,200.2,700.0,1,0.63,Day 1 00:00,Day 7 01:30
1078,30,18,2,1089.95,12.26,13.62,13.62,17.71,0.0028,87.77,0.0,145.5,600.0,200.2,700.0,1,0.63,Day 1 00:00,Day 7 01:30
1079,18,31,2,727.46,8.18,9.09,9.09,11.82,0.00059,59.44,0.0,145.5,600.0,141.75,700.0,1,2.84,Day 1 00:00,Day 7 01:30
1080,31,18,2,727.46,8.18,9.09,9.09,11.82,0.00059,59.44,0.0,145.5,600.0,141.75,700.0,1,2.84,Day 1 00:00,Day 7 01:30
1081,18,32,2,611.97,6.88,7.65,7.65,9.94,0.00233,64.7,0.0,145.5,600.0,123.13,700.0,1,1.8,Day 1 00:00,Day 7 01:30
1082,32,18,2,611.97,6.88,7.65,7.65,9.94,0.00233,64.7,0.0,145.5,600.0,123.13,700.0,1,1.8,Day 1 00:00,Day 7 01:30
1083,18,33,2,1316.39,14.81,16.45,16.45,21.39,0.00128,52.75,0.0,145.5,600.0,236.72,700.0,1,2.34,Day 1 00:00,Day 7 01:30
1084,33,18,2,1316.39,14.81,16.45,16.45,21.39,0.00128,52.75,0.0,145.5,600.0,236.72,700.0,1,2.34,Day 1 00:00,Day 7 01:30
1085,18,34,2,554.46,6.24,6.93,6.93,9.01,0.00077,58.71,0.0,145.5,600.0,113.86,700.0,1,1.48,Day 1 00:00,Day 7 01:30
1086,34,18,2,554.46,6.24,6.93,6.93,9.01,0.00077,58.71,0.0,145.5,600.0,113.86,700.0,1,1.48,Day 1 00:00,Day 7 01:30
1087,18,35,2,732.6,8.24,9.16,9.16,11.9,0.00113,91.63,0.0,145.5,600.0,142.58,700.0,1,1.52,Day 1 00:00,Day 7 01:30
1088,35,18,2,732.6,8.24,9.16,9.16,11.9,0.00113,91.63,0.0,145.5,600.0,142.58,700.0,1,1.52,Day 1 00:00,Day 7 01:30
1089,18,36,2,739.84,8.32,9.25,9.25,12.02,0.00247,89.22,0.0,145.5,600.0,143.75,700.0,1,2.25,Day 1 00:00,Day 7 01:30
1090,36,18,2,739.84,8.32,9.25,9.25,12.02,0.00247,89.22,0.0,145.5,600.0,143.75,700.0,1,2.25,Day 1 00:00,Day 7 01:30
1091,18,37,2,1460.68,16.43,18.26,18.26,23.74,0.00081,61.34,0.0,145.5,600.0,259.98,700.0,1,2.53,Day 1 00:00,Day 7 01:30
1092,37,18,2,1460.68,16.43,18.26,18.26,23.74,0.00081,61.34,0.0,145.5,600.0,259.98,700.0,1,2.53,Day 1 00:00,Day 7 01:30
1093,18,38,2,1471.6,16.56,18.4,18.4,23.91,0.001,82.06,0.0,145.5,600.0,261.75,700.0,1,1.03,Day 1 00:00,Day 7 01:30
1094,38,18,2,1471.6,16.56,18.4,18.4,23.91,0.001,82.06,0.0,145.5,600.0,261.75,700.0,1,1.03,Day 1 00:00,Day 7 01:30
1095,18,39,2,837.36,9.42,10.47,10.47,13.61,0.00238,83.91,0.0,145.5,600.0,159.47,700.0,1,0.64,Day 1 00:00,Day 7 01:30
1096,39,18,2,837.36,9.42,10.47,10.47,13.61,0.00238,83.91,0.0,145.5,600.0,159.47,700.0,1,0.64,Day 1 00:00,Day 7 01:30
1097,18,40,2,681.0,7.66,8.51,8.51,11.07,0.00291,69.81,0.0,145.5,600.0,134.26,700.0,1,1.95,Day 1 00:00,Day 7 01:30
1098,40,18,2,681.0,7.66,8.51,8.51,11.07,0.00291,69.81,0.0,145.5,600.0,134.26,700.0,1,1.95,Day 1 00:00,Day 7 01:30
1099,19,20,2,681.06,7.66,8.51,8.51,11.07,0.00163,48.98,0.0,145.5,600.0,134.27,700.0,1,0.84,Day 1 00:00,Day 7 01:30
1100,20,19,2,681.06,7.66,8.51,8.51,11.07,0.00163,48.98,0.0,145.5,600.0,134.27,700.0,1,0.84,Day 1 00:00,Day 7 01:30
1101,19,21,2,713.35,8.03,8.92,8.92,11.59,0.00189,66.65,0.0,145.5,600.0,139.48,700.0,1,1.81,Day 1 00:00,Day 7 01:30
1102,21,19,2,713.35,8.03,8.92,8.92,11.59,0.00189,66.65,0.0,145.5,600.0,139.48,700.0,1,1.81,Day 1 00:00,Day 7 01:30
1103,19,22,2,778.39,8.76,9.73,9.73,12.65,0.00159,91.16,0.0,145.5,600.0,149.97,700.0,1,2.8,Day 1 00:00,Day 7 01:30
1104,22,19,2,778.39,8.76,9.73,9.73,12.65,0.00159,91.16,0.0,145.5,600.0,149.97,700.0,1,2.8,Day 1 00:00,Day 7 01:30
1105,19,23,2,1387.19,15.61,17.34,17.34,22.54,0.00109,74.43,0.0,145.5,600.0,248.13,700.0,1,2.42,Day 1 00:00,Day 7 01:30
1106,23,19,2,1387.19,15.61,17.34,17.34,22.54,0.00109,74.43,0.0,145.5,600.0,248.13,700.0,1,2.42,Day 1 00:00,Day 7 01:30
1107,19,24,2,760.38,8.55,9.5,9.5,12.36,0.00169,89.94,0.0,145.5,600.0,147.06,700.0,1,2.26,Day 1 00:00,Day 7 01:30
1108,24,19,2,760.38,8.55,9.5,9.5,12.36,0.00169,89.94,0.0,145.5,600.0,147.06,700.0,1,2.26,Day 1 00:00,Day 7 01:30
1109,19,25,2,1198.83,13.49,14.99,14.99,19.48,0.0007,33.7,0.0,145.5,600.0,217.76,700.0,1,2.22,Day 1 00:00,Day 7 01:30
1110,25,19,2,1198.83,13.49,14.99,14.99,19.48,0.0007,33.7,0.0,145.5,600.0,217.76,700.0,1,2.22,Day 1 00:00,Day 7 01:30
1111,19,26,2,1029.99,11.59,12.87,12.87,16.74,0.00093,30.31,0.0,145.5,600.0,190.54,700.0,1,1.09,Day 1 00:00,Day 7 01:30
1112,26,19,2,1029.99,11.59,12.87,12.87,16.74,0.00093,30.31,0.0,145.5,600.0,190.54,700.0,1,1.09,Day 1 00:00,Day 7 01:30
1113,19,27,2,1085.2,12.21,13.57,13.57,17.63,0.00141,75.53,0.0,145.5,600.0,199.44,700.0,1,0.88,Day 1 00:00,Day 7 01:30
1114,27,19,2,1085.2,12.21,13.57,13.57,17.63,0.00141,75.53,0.0,145.5,600.0,199.44,700.0,1,0.88,Day 1 00:00,Day 7 01:30
1115,19,28,2,1113.31,12.52,13.92,13.92,18.09,0.00078,92.7,0.0,145.5,600.0,203.97,700.0,1,1.14,Day 1 00:00,Day 7 01:30
1116,28,19,2,1113.31,12.52,13.92,13.92,18.09,0.00078,92.7,0.0,145.5,600.0,203.97,700.0,1,1.14,Day 1 00:00,Day 7 01:30
1117,19,29,2,405.01,4.56,5.06,5.06,6.58,0.0025,52.46,0.0,145.5,600.0,89.76,700.0,1,1.52,Day 1 00:00,Day 7 01:30
1118,29,19,2,405.01,4.56,5.06,5.06,6.58,0.0025,52.46,0.0,145.5,600.0,89.76,700.0,1,1.52,Day 1 00:00,Day 7 01:30
1119,19,30,2,558.79,6.29,6.98,6.98,9.08,0.00101,57.93,0.0,145.5,600.0,114.55,700.0,1,1.23,Day 1 00:00,Day 7 01:30
1120,30,19,2,558.79,6.29,6.98,6.98,9.08,0.00101,57.93,0.0,145.5,600.0,114.55,700.0,1,1.23,Day 1 00:00,Day 7 01:30
1121,19,31,2,955.91,10.75,11.95,11.95,15.53,0.00117,60.6,0.0,145.5,600.0,178.59,700.0,1,0.57,Day 1 00:00,Day 7 01:30
1122,31,19,2,955.91,10.75,11.95,11.95,15.53,0.00117,60.6,0.0,145.5,600.0,178.59,700.0,1,0.57,Day 1 00:00,Day 7 01:30
1123,19,32,2,953.68,10.73,11.92,11.92,15.5,0.002,92.89,0.0,145.5,600.0,178.23,700.0,1,2.29,Day 1 00:00,Day 7 01:30
1124,32,19,2,953.68,10.73,11.92,11.92,15.5,0.002,92.89,0.0,145.5,600.0,178.23,700.0,1,2.29,Day 1 00:00,Day 7 01:30
1125,19,33,2,486.58,5.47,6.08,6.08,7.91,0.00141,83.15,0.0,145.5,600.0,102.91,700.0,1,2.3,Day 1 00:00,Day 7 01:30
1126,33,19,2,486.58,5.47,6.08,6.08,7.91,0.00141,83.15,0.0,145.5,600.0,102.91,700.0,1,2.3,Day 1 00:00,Day 7 01:30
1127,19,34,2,458.85,5.16,5.74,5.74,7.46,0.00057,64.71,0.0,145.5,600.0,98.44,700.0,1,1.62,Day 1 00:00,Day 7 01:30
1128,34,19,2,458.85,5.16,5.74,5.74,7.46,0.00057,64.71,0.0,145.5,600.0,98.44,700.0,1,1.62,Day 1 00:00,Day 7 01:30
1129,19,35,2,550.99,6.2,6.89,6.89,8.95,0.00116,54.47,0.0,145.5,600.0,113.3,700.0,1,2.47,Day 1 00:00,Day 7 01:30
1130,35,19,2,550.99,6.2,6.89,6.89,8.95,0.00116,54.47,0.0,145.5,600.0,113.3,700.0,1,2.47,Day 1 00:00,Day 7 01:30
1131,19,36,2,685.29,7.71,8.57,8.57,11.14,0.00251,88.81,0.0,145.5,600.0,134.95,700.0,1,1.12,Day 1 00:00,Day 7 01:30
1132,36,19,2,685.29,7.71,8.57,8.57,11.14,0.00251,88.81,0.0,145.5,600.0,134.95,700.0,1,1.12,Day 1 00:00,Day 7 01:30
1133,19,37,2,1338.09,15.05,16.73,16.73,21.74,0.0007,56.77,0.0,145.5,600.0,240.22,700.0,1,0.75,Day 1 00:00,Day 7 01:30
1134,37,19,2,1338.09,15.05,16.73,16.73,21.74,0.0007,56.77,0.0,145.5,600.0,240.22,700.0,1,0.75,Day 1 00:00,Day 7 01:30
1135,19,38,2,755.49,8.5,9.44,9.44,12.28,0.00121,83.29,0.0,145.5,600.0,146.27,700.0,1,2.58,Day 1 00:00,Day 7 01:30
1136,38,19,2,755.49,8.5,9.44,9.44,12.28,0.00121,83.29,0.0,145.5,600.0,146.27,700.0,1,2.58,Day 1 00:00,Day 7 01:30
1137,19,39,2,767.32,8.63,9.59,9.59,12.47,0.00135,97.53,0.0,145.5,600.0,148.18,700.0,1,0.91,Day 1 00:00,Day 7 01:30
1138,39,19,2,767.32,8.63,9.59,9.59,12.47,0.00135,97.53,0.0,145.5,600.0,148.18,700.0,1,0.91,Day 1 00:00,Day 7 01:30
1139,19,40,2,920.43,10.35,11.51,11.51,14.96,0.00198,76.05,0.0,145.5,600.0,172.87,700.0,1,0.88,Day 1 00:00,Day 7 01:30
1140,40,19,2,920.43,10.35,11.51,11.51,14.96,0.00198,76.05,0.0,145.5,600.0,172.87,700.0,1,0.88,Day 1 00:00,Day 7 01:30
1141,20,21,2,748.82,8.42,9.36,9.36,12.17,0.00087,82.99,0.0,145.5,600.0,145.2,700.0,1,2.32,Day 1 00:00,Day 7 01:30
1142,21,20,2,748.82,8.42,9.36,9.36,12.17,0.00087,82.99,0.0,145.5,600.0,145.2,700.0,1,2.32,Day 1 00:00,Day 7 01:30
1143,20,22,2,1304.02,14.67,16.3,16.3,21.19,0.00157,31.32,0.0,145.5,600.0,234.72,700.0,1,2.75,Day 1 00:00,Day 7 01:30
1144,22,20,2,1304.02,14.67,16.3,16.3,21.19,0.00157,31.32,0.0,145.5,600.0,234.72,700.0,1,2.75,Day 1 00:00,Day 7 01:30
1145,20,23,2,516.13,5.81,6.45,6.45,8.39,0.00106,32.15,0.0,145.5,600.0,107.68,700.0,1,1.49,Day 1 00:00,Day 7 01:30
1146,23,20,2,516.13,5.81,6.45,6.45,8.39,0.00106,32.15,0.0,145.5,600.0,107.68,700.0,1,1.49,Day 1 00:00,Day 7 01:30
1147,20,24,2,1163.74,13.09,14.55,14.55,18.91,0.00282,68.37,0.0,145.5,600.0,212.1,700.0,1,0.72,Day 1 00:00,Day 7 01:30
1148,24,20,2,1163.74,13.09,14.55,14.55,18.91,0.00282,68.37,0.0,145.5,600.0,212.1,700.0,1,0.72,Day 1 00:00,Day 7 01:30
1149,20,25,2,1372.59,15.44,17.16,17.16,22.3,0.00075,44.28,0.0,145.5,600.0,245.78,700.0,1,1.05,Day 1 00:00,Day 7 01:30
1150,25,20,2,1372.59,15.44,17.16,17.16,22.3,0.00075,44.28,0.0,145.5,600.0,245.78,700.0,1,1.05,Day 1 00:00,Day 7 01:30
1151,20,26,2,1374.66,15.46,17.18,17.18,22.34,0.00152,89.04,0.0,145.5,600.0,246.11,700.0,1,1.89,Day 1 00:00,Day 7 01:30
1152,26,20,2,1374.66,15.46,17.18,17.18,22.34,0.00152,89.04,0.0,145.5,600.0,246.11,700.0,1,1.89,Day 1 00:00,Day 7 01:30
1153,20,27,2,925.66,10.41,11.57,11.57,15.04,0.00247,44.77,0.0,145.5,600.0,173.71,700.0,1,1.18,Day 1 00:00,Day 7 01:30
1154,27,20,2,925.66,10.41,11.57,11.57,15.04,0.00247,44.77,0.0,145.5,600.0,173.71,700.0,1,1.18,Day 1 00:00,Day 7 01:30
1155,20,28,2,1402.56,15.78,17.53,17.53,22.79,0.00201,56.65,0.0,145.5,600.0,250.61,700.0,1,2.07,Day 1 00:00,Day 7 01:30
1156,28,20,2,1402.56,15.78,17.53,17.53,22.79,0.00201,56.65,0.0,145.5,600.0,250.61,700.0,1,2.07,Day 1 00:00,Day 7 01:30
1157,20,29,2,1224.2,13.77,15.3,15.3,19.89,0.00228,65.4,0.0,145.5,600.0,221.85,700.0,1,2.06,Day 1 00:00,Day 7 01:30
1158,29,20,2,1224.2,13.77,15.3,15.3,19.89,0.00228,65.4,0.0,145.5,600.0,221.85,700.0,1,2.06,Day 1 00:00,Day 7 01:30
1159,20,30,2,660.4,7.43,8.26,8.26,10.73,0.00171,91.8,0.0,145.5,600.0,130.94,700.0,1,2.79,Day 1 00:00,Day 7 01:30
1160,30,20,2,660.4,7.43,8.26,8.26,10.73,0.00171,91.8,0.0,145.5,600.0,130.94,700.0,1,2.79,Day 1 00:00,Day 7 01:30
1161,20,31,2,423.99,4.77,5.3,5.3,6.89,0.00114,48.31,0.0,145.5,600.0,92.82,700.0,1,1.32,Day 1 00:00,Day 7 01:30
1162,31,20,2,423.99,4.77,5.3,5.3,6.89,0.00114,48.31,0.0,145.5,600.0,92.82,700.0,1,1.32,Day 1 00:00,Day 7 01:30
1163,20,32,2,734.01,8.26,9.18,9.18,11.93,0.0012,63.13,0.0,145.5,600.0,142.81,700.0,1,1.1,Day 1 00:00,Day 7 01:30
1164,32,20,2,734.01,8.26,9.18,9.18,11.93,0.0012,63.13,0.0,145.5,600.0,142.81,700.0,1,1.1,Day 1 00:00,Day 7 01:30
1165,20,33,2,1203.24,13.54,15.04,15.04,19.55,0.00057,97.4,0.0,145.5,600.0,218.47,700.0,1,0.97,Day 1 00:00,Day 7 01:30
1166,33,20,2,1203.24,13.54,15.04,15.04,19.55,0.00057,97.4,0.0,145.5,600.0,218.47,700.0,1,0.97,Day 1 00:00,Day 7 01:30
1167,20,34,2,1383.83,15.57,17.3,17.3,22.49,0.0022,91.88,0.0,145.5,600.0,247.59,700.0,1,1.59,Day 1 00:00,Day 7 01:30
1168,34,20,2,1383.83,15.57,17.3,17.3,22.49,0.0022,91.88,0.0,145.5,600.0,247.59,700.0,1,1.59,Day 1 00:00,Day 7 01:30
1169,20,35,2,756.28,8.51,9.45,9.45,12.29,0.00203,43.69,0.0,145.5,600.0,146.4,700.0,1,1.55,Day 1 00:00,Day 7 01:30
1170,35,20,2,756.28,8.51,9.45,9.45,12.29,0.00203,43.69,0.0,145.5,600.0,146.4,700.0,1,1.55,Day 1 00:00,Day 7 01:30
1171,20,36,2,995.91,11.2,12.45,12.45,16.18,0.00081,86.1,0.0,145.5,600.0,185.04,700.0,1,1.65,Day 1 00:00,Day 7 01:30
1172,36,20,2,995.91,11.2,12.45,12.45,16.18,0.00081,86.1,0.0,145.5,600.0,185.04,700.0,1,1.65,Day 1 00:00,Day 7 01:30
1173,20,37,2,985.18,11.08,12.31,12.31,16.01,0.0022,92.88,0.0,145.5,600.0,183.31,700.0,1,0.84,Day 1 00:00,Day 7 01:30
1174,37,20,2,985.18,11.08,12.31,12.31,16.01,0.0022,92.88,0.0,145.5,600.0,183.31,700.0,1,0.84,Day 1 00:00,Day 7 01:30
1175,20,38,2,610.93,6.87,7.64,7.64,9.93,0.00081,97.4,0.0,145.5,600.0,122.96,700.0,1,1.58,Day 1 00:00,Day 7 01:30
1176,38,20,2,610.93,6.87,7.64,7.64,9.93,0.00081,97.4,0.0,145.5,600.0,122.96,700.0,1,1.58,Day 1 00:00,Day 7 01:30
1177,20,39,2,1189.97,13.39,14.87,14.87,19.34,0.00092,94.96,0.0,145.5,600.0,216.33,700.0,1,0.81,Day 1 00:00,Day 7 01:30
1178,39,20,2,1189.97,13.39,14.87,14.87,19.34,0.00092,94.96,0.0,145.5,600.0,216.33,700.0,1,0.81,Day 1 00:00,Day 7 01:30
1179,20,40,2,1142.84,12.86,14.29,14.29,18.57,0.00057,90.5,0.0,145.5,600.0,208.73,700.0,1,1.47,Day 1 00:00,Day 7 01:30
1180,40,20,2,1142.84,12.86,14.29,14.29,18.57,0.00057,90.5,0.0,145.5,600.0,208.73,700.0,1,1.47,Day 1 00:00,Day 7 01:30
1181,21,22,2,1090.77,12.27,13.63,13.63,17.73,0.002,44.18,0.0,145.5,600.0,200.34,700.0,1,1.64,Day 1 00:00,Day 7 01:30
1182,22,21,2,1090.77,12.27,13.63,13.63,17.73,0.002,44.18,0.0,145.5,600.0,200.34,700.0,1,1.64,Day 1 00:00,Day 7 01:30
1183,21,23,2,402.69,4.53,5.03,5.03,6.54,0.00246,61.87,0.0,145.5,600.0,89.38,700.0,1,1.19,Day 1 00:00,Day 7 01:30
1184,23,21,2,402.69,4.53,5.03,5.03,6.54,0.00246,61.87,0.0,145.5,600.0,89.38,700.0,1,1.19,Day 1 00:00,Day 7 01:30
1185,21,24,2,833.04,9.37,10.41,10.41,13.54,0.00152,41.16,0.0,145.5,600.0,158.78,700.0,1,1.42,Day 1 00:00,Day 7 01:30
1186,24,21,2,833.04,9.37,10.41,10.41,13.54,0.00152,41.16,0.0,145.5,600.0,158.78,700.0,1,1.42,Day 1 00:00,Day 7 01:30
1187,21,25,2,1144.17,12.87,14.3,14.3,18.59,0.0019,99.45,0.0,145.5,600.0,208.95,700.0,1,2.37,Day 1 00:00,Day 7 01:30
1188,25,21,2,1144.17,12.87,14.3,14.3,18.59,0.0019,99.45,0.0,145.5,600.0,208.95,700.0,1,2.37,Day 1 00:00,Day 7 01:30
1189,21,26,2,1311.24,14.75,16.39,16.39,21.31,0.00087,66.43,0.0,145.5,600.0,235.89,700.0,1,1.11,Day 1 00:00,Day 7 01:30
1190,26,21,2,1311.24,14.75,16.39,16.39,21.31,0.00087,66.43,0.0,145.5,600.0,235.89,700.0,1,1.11,Day 1 00:00,Day 7 01:30
1191,21,27,2,662.76,7.46,8.28,8.28,10.77,0.00132,69.85,0.0,145.5,600.0,131.32,700.0,1,1.54,Day 1 00:00,Day 7 01:30
1192,27,21,2,662.76,7.46,8.28,8.28,10.77,0.00132,69.85,0.0,145.5,600.0,131.32,700.0,1,1.54,Day 1 00:00,Day 7 01:30
1193,21,28,2,838.02,9.43,10.48,10.48,13.62,0.00141,99.05,0.0,145.5,600.0,159.58,700.0,1,1.56,Day 1 00:00,Day 7 01:30
1194,28,21,2,838.02,9.43,10.48,10.48,13.62,0.00141,99.05,0.0,145.5,600.0,159.58,700.0,1,1.56,Day 1 00:00,Day 7 01:30
1195,21,29,2,1410.36,15.87,17.63,17.63,22.92,0.00298,73.48,0.0,145.5,600.0,251.87,700.0,1,2.94,Day 1 00:00,Day 7 01:30
